"name","essround","edition","proddate","idno","cntry","trstprl","trstplt","trstprt","trstep","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","happy","dweight","pspwght","pweight"
"ESS3e03_7",3,"3.7","01.12.2018",41206,"BE",2,4,1,3,7,10,2,2,0,8,2,10,1,1.0502453,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41207,"BE",5,5,5,5,5,4,4,5,5,6,7,3,1,0.8556023,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41208,"BE",4,3,3,3,2,7,3,1,2,5,5,6,1,0.86158454,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41303,"BE",5,5,5,5,5,5,4,5,5,3,5,7,1,1.1327025,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41304,"BE",7,4,4,4,8,9,3,3,5,7,7,9,1,1.1327025,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41306,"BE",6,5,5,3,5,8,5,5,5,9,7,9,1,0.8580903,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41307,"BE",5,6,5,5,5,6,5,6,6,6,6,6,1,1.040941,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41308,"BE",8,8,9,7,7,7,7,5,7,8,7,7,1,0.85395163,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41309,"BE",5,5,7,7,5,10,7,7,7,10,10,8,1,1.0502453,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41401,"BE",7,3,5,4,6,10,7,5,6,9,9,7,1,1.0502453,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41402,"BE",7,5,6,6,4,8,5,4,5,7,7,9,1,1.1428268,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41403,"BE",6,6,5,4,5,9,7,7,6,8,9,9,1,0.8580903,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41404,"BE",1,1,1,1,5,8,5,5,4,8,4,10,1,0.86324996,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41407,"BE",2,2,2,2,4,6,4,2,3,6,5,7,1,0.85048836,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41408,"BE",8,7,7,8,8,9,7,6,8,9,9,9,1,0.8667652,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41501,"BE",6,6,6,6,6,7,6,6,7,7,9,7,1,0.85395163,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41503,"BE",6,4,4,5,88,8,6,5,88,6,88,8,1,0.8556023,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41504,"BE",7,6,7,9,6,7,7,7,8,7,8,7,1,0.85908645,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41506,"BE",4,3,2,5,2,9,8,7,5,7,8,8,1,1.040941,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41507,"BE",7,6,5,6,5,8,8,6,7,8,8,8,1,0.86158454,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41508,"BE",7,5,5,7,5,8,88,88,88,8,9,9,1,1.040941,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41509,"BE",4,3,3,3,4,7,5,5,5,9,9,9,1,1.040941,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41603,"BE",7,7,6,6,3,8,6,7,7,8,8,7,1,0.85395163,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41606,"BE",7,6,6,4,1,9,7,6,7,6,8,8,1,0.85395163,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41702,"BE",8,5,8,7,5,7,6,8,8,9,8,8,1,0.86324996,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41703,"BE",6,4,4,4,5,8,6,6,6,7,8,8,1,0.8580903,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41704,"BE",7,5,5,7,7,8,7,6,7,9,9,8,1,0.8580903,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41706,"BE",8,6,7,4,10,10,9,7,10,10,10,10,1,1.040941,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41708,"BE",88,88,88,88,88,7,88,88,88,7,8,7,1,1.0502453,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41709,"BE",5,6,6,8,6,6,5,2,8,9,9,6,1,0.8556023,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41802,"BE",3,5,3,3,5,9,6,5,4,8,8,9,1,1.1259322,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41803,"BE",5,3,5,4,5,8,7,6,6,7,9,7,1,1.040941,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41804,"BE",5,5,5,5,3,7,7,7,6,8,8,8,1,1.1327025,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41805,"BE",7,6,7,7,3,7,5,5,6,7,8,8,1,0.86324996,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41806,"BE",10,8,8,7,0,10,8,9,9,9,9,10,1,1.040941,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41809,"BE",3,5,5,5,3,8,4,3,5,9,6,7,1,0.85048836,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41903,"BE",4,4,3,4,88,7,7,7,6,8,8,8,1,0.8580903,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41904,"BE",5,5,3,5,5,9,7,6,6,7,6,8,1,0.8580903,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41905,"BE",5,5,6,5,7,8,6,6,6,7,8,8,1,0.86324996,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",41908,"BE",2,2,2,4,7,2,3,5,7,9,9,8,1,0.85048836,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42001,"BE",2,1,5,4,5,8,7,4,5,6,7,5,1,1.1327025,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42002,"BE",3,5,5,4,5,7,5,2,4,5,4,7,1,0.789491,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42003,"BE",4,4,4,5,5,7,8,6,6,7,8,9,1,0.85048836,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42004,"BE",5,5,2,2,1,8,8,8,6,5,6,8,1,1.1359961,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42005,"BE",4,5,5,4,5,7,7,7,7,7,7,7,1,0.85395163,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42006,"BE",4,3,4,5,8,9,7,5,7,8,6,7,1,0.85908645,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42007,"BE",6,6,6,6,5,7,6,6,4,9,9,8,1,0.86158454,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42008,"BE",2,0,2,1,6,10,6,5,3,7,3,10,1,1.0502453,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42102,"BE",6,6,4,5,6,8,6,6,7,8,7,8,1,0.85048836,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42103,"BE",5,5,5,7,6,7,7,3,4,8,8,7,1,1.0502453,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42104,"BE",5,4,4,4,4,5,4,4,4,5,3,5,1,0.86158454,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42105,"BE",4,6,4,4,5,4,3,4,4,5,8,4,1,1.040941,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42106,"BE",6,6,7,5,7,7,6,3,4,8,9,8,1,0.85048836,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42107,"BE",5,7,6,4,6,7,4,6,5,5,7,6,1,1.040941,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42108,"BE",3,3,5,3,4,5,7,6,8,3,7,8,1,1.0502453,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42202,"BE",5,3,3,4,5,8,3,4,4,5,6,8,1,1.1428268,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42207,"BE",4,4,7,6,4,10,6,6,5,7,7,10,1,1.040941,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42301,"BE",6,4,4,4,5,8,7,4,6,8,8,8,1,1.040941,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42303,"BE",6,5,5,6,6,8,8,6,7,8,7,9,1,0.86158454,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42307,"BE",5,4,4,5,6,7,7,5,6,7,7,7,1,0.85395163,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42402,"BE",3,3,5,5,7,7,6,5,5,8,9,8,1,0.8556023,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42403,"BE",4,5,3,7,5,6,3,6,6,7,8,6,1,1.040941,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42407,"BE",5,6,5,5,5,5,5,2,2,7,9,7,1,1.040941,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42408,"BE",4,3,3,3,5,7,6,4,4,8,8,2,1,0.85048836,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42501,"BE",4,0,0,0,5,0,0,3,5,0,3,7,1,1.1359961,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42503,"BE",2,3,3,3,5,9,3,3,3,8,8,9,1,1.1359961,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42507,"BE",5,6,4,5,3,9,7,7,8,3,7,9,1,1.1359961,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42509,"BE",3,3,3,5,5,7,7,5,8,8,8,7,1,0.85048836,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42603,"BE",4,4,4,8,6,8,7,7,7,8,8,7,1,1.1259322,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42608,"BE",7,8,7,7,6,8,8,6,7,7,8,8,1,0.85908645,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42609,"BE",5,5,5,5,5,3,5,6,6,4,7,1,1,1.0502453,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42701,"BE",1,5,5,4,5,9,2,2,2,9,4,8,1,1.0502453,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42702,"BE",7,8,8,7,8,9,8,8,8,8,8,9,1,0.85395163,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42703,"BE",5,5,6,5,5,8,7,5,5,8,7,8,1,0.8556023,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42704,"BE",4,3,2,3,4,9,7,6,6,8,8,9,1,0.86324996,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42705,"BE",3,3,4,5,5,4,5,6,5,4,6,8,1,1.1327025,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42707,"BE",7,6,7,8,6,9,8,7,8,7,8,8,1,0.8556023,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42709,"BE",6,4,5,6,5,8,6,6,7,8,8,7,1,0.789491,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42802,"BE",2,5,5,5,5,7,8,5,5,6,8,7,1,0.85395163,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42804,"BE",3,4,3,3,4,8,4,3,3,5,4,8,1,1.0502453,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42809,"BE",5,4,4,4,5,7,5,5,5,4,6,6,1,1.1428268,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42901,"BE",5,5,5,4,5,9,6,6,7,7,8,9,1,0.8667652,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42902,"BE",5,7,5,5,5,10,5,6,6,7,7,10,1,1.040941,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42903,"BE",6,6,7,7,2,9,6,8,7,9,10,9,1,1.1327025,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42904,"BE",3,5,5,5,5,7,1,1,5,7,8,9,1,0.8580903,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42905,"BE",4,3,5,7,4,9,7,6,7,8,8,9,1,1.1327025,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42907,"BE",5,4,5,7,3,9,8,7,8,7,8,9,1,0.8556023,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",42909,"BE",6,7,6,7,5,8,7,6,6,8,8,9,1,1.1428268,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43001,"BE",6,5,5,3,4,8,6,6,4,7,8,9,1,0.86158454,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43002,"BE",7,7,7,6,7,8,6,4,8,8,8,8,1,0.85395163,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43003,"BE",5,7,6,6,5,7,4,4,5,8,8,8,1,0.8580903,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43006,"BE",3,3,3,5,2,8,6,5,6,7,8,8,1,0.8580903,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43007,"BE",3,7,7,6,3,9,4,6,6,9,9,6,1,0.86158454,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43008,"BE",9,4,5,9,4,8,6,8,9,7,9,10,1,1.1327025,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43009,"BE",5,4,4,4,5,7,5,5,3,7,5,7,1,1.0502453,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43101,"BE",10,5,5,3,2,8,8,8,8,8,5,8,1,1.0502453,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43102,"BE",5,4,4,3,7,8,8,5,5,8,9,8,1,0.8556023,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43103,"BE",1,0,0,0,5,4,2,5,8,9,9,6,1,0.7862891,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43104,"BE",5,8,7,6,7,9,8,8,6,8,8,10,1,1.0502453,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43105,"BE",4,1,1,5,2,8,5,1,7,9,9,5,1,0.85908645,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43106,"BE",5,5,5,5,5,10,8,3,6,9,10,10,1,1.040941,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43107,"BE",2,1,2,2,1,10,1,1,1,5,4,9,1,0.8580903,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43108,"BE",6,7,6,7,1,8,8,7,7,7,8,9,1,0.85048836,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43109,"BE",2,3,3,5,7,8,7,3,3,7,8,8,1,0.86158454,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43203,"BE",7,6,6,7,1,8,7,5,5,7,8,8,1,0.7933172,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43204,"BE",3,6,3,8,9,10,7,9,9,9,8,10,1,0.7933172,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43205,"BE",4,8,8,8,6,8,6,5,7,8,9,3,1,1.040941,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43207,"BE",7,5,5,8,6,8,9,8,8,10,10,8,1,0.8667652,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43208,"BE",3,2,3,3,7,5,4,0,3,4,3,6,1,1.0502453,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43303,"BE",4,3,3,5,6,6,6,5,7,8,8,7,1,0.8667652,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43304,"BE",6,7,7,6,5,10,7,7,4,8,8,10,1,1.0502453,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43305,"BE",6,5,5,6,6,6,4,5,5,6,6,7,1,0.85908645,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43306,"BE",3,5,4,5,6,7,7,5,4,10,8,8,1,0.86158454,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43307,"BE",0,0,0,0,7,7,7,5,7,7,7,7,1,0.7862891,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43308,"BE",4,2,2,6,3,8,2,3,3,7,6,8,1,1.1359961,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43309,"BE",5,6,5,5,88,10,6,8,7,6,8,8,1,1.040941,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43401,"BE",5,5,5,5,5,8,8,4,7,8,8,8,1,0.85048836,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43404,"BE",8,6,5,7,5,8,8,6,8,8,8,10,1,0.789491,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43406,"BE",8,7,6,7,6,10,88,7,7,8,9,9,1,0.7965477,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43408,"BE",3,5,5,4,5,5,5,4,5,6,5,5,1,0.8556023,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43409,"BE",6,6,6,6,3,6,4,3,4,6,7,7,1,1.0502453,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43503,"BE",2,2,2,2,5,10,4,4,2,7,8,10,1,1.1359961,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43505,"BE",7,5,5,5,7,9,6,7,7,6,8,9,1,1.1359961,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43506,"BE",5,3,3,5,5,7,5,4,3,6,8,7,1,0.8667652,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43508,"BE",5,6,3,7,5,7,5,4,4,6,7,6,1,0.8556023,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43604,"BE",4,4,4,4,5,5,7,5,7,8,4,5,1,0.789491,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43607,"BE",0,1,0,7,5,9,6,4,4,7,9,6,1,0.7862891,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43608,"BE",8,6,7,7,4,8,6,7,6,9,7,8,1,1.1428268,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43609,"BE",4,3,3,7,3,9,8,3,3,7,7,9,1,0.86158454,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43703,"BE",0,0,0,0,4,0,4,5,5,5,0,3,1,0.85048836,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43704,"BE",4,5,1,8,5,8,7,7,2,6,8,8,1,1.1428268,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43705,"BE",10,6,6,8,10,5,7,8,4,8,4,5,1,1.1259322,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",43709,"BE",6,4,4,3,5,8,5,3,5,5,5,8,1,1.1259322,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",46102,"BE",5,6,4,4,5,8,5,4,4,8,7,9,1,1.1259322,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",46103,"BE",7,6,5,7,4,8,7,7,5,4,6,8,1,0.85048836,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",46105,"BE",5,3,3,5,8,9,7,4,5,7,9,9,1,0.8580903,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",46106,"BE",4,5,5,5,5,7,7,7,7,8,7,7,1,1.1359961,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",46107,"BE",5,3,3,3,8,7,5,4,4,6,8,8,1,1.1428268,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",46108,"BE",5,5,7,7,6,9,6,7,8,8,8,7,1,0.8556023,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",46109,"BE",0,1,1,0,6,6,5,4,4,6,7,7,1,1.1359961,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",46203,"BE",8,7,7,8,7,10,8,8,7,8,5,10,1,0.7933172,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",46204,"BE",8,7,7,7,3,8,7,6,6,8,9,7,1,0.85395163,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",46206,"BE",8,7,8,6,5,9,4,5,5,10,7,9,1,0.7862891,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",46208,"BE",6,7,7,7,5,3,3,3,3,8,9,2,1,1.040941,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",46301,"BE",3,1,3,2,1,6,2,3,4,5,6,10,1,1.040941,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",46304,"BE",6,5,5,7,5,9,8,7,7,7,7,8,1,0.85395163,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",46307,"BE",3,3,3,3,4,7,8,7,7,8,9,8,1,1.1428268,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",46308,"BE",0,0,0,0,5,7,6,0,0,5,8,7,1,0.7862891,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",46309,"BE",8,7,7,8,3,9,7,7,6,8,9,9,1,1.1327025,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50101,"BE",8,5,5,8,8,9,7,7,7,8,8,8,1,0.86158454,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50102,"BE",0,1,3,5,8,9,2,2,0,10,8,9,1,0.86158454,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50103,"BE",7,7,6,7,3,2,7,6,7,4,8,2,1,0.85395163,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50106,"BE",3,2,2,4,6,7,6,3,7,8,8,8,1,0.7862891,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50108,"BE",5,6,5,6,4,8,7,6,7,7,7,8,1,0.85395163,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50201,"BE",7,6,6,4,2,9,7,6,8,8,8,8,1,0.7862891,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50203,"BE",6,7,7,7,8,8,7,6,7,8,8,9,1,0.8580903,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50206,"BE",8,6,6,8,7,9,7,7,7,8,9,9,1,0.86158454,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50209,"BE",0,0,0,1,0,6,5,0,0,6,8,8,1,1.0502453,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50301,"BE",5,3,3,88,3,8,7,4,3,7,8,8,1,1.0502453,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50306,"BE",3,3,3,4,8,8,5,4,3,7,7,6,1,0.85048836,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50307,"BE",8,6,7,8,8,10,6,7,8,9,10,9,1,1.0502453,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50308,"BE",4,4,4,5,6,8,6,7,6,7,8,8,1,0.8580903,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50309,"BE",5,4,4,5,5,7,6,5,6,8,7,8,1,0.86324996,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50404,"BE",7,5,5,3,5,8,8,6,6,6,7,8,1,0.8667652,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50405,"BE",5,5,4,6,6,8,7,6,7,8,8,7,1,0.8580903,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50406,"BE",7,7,5,6,2,7,7,6,6,5,8,7,1,0.86324996,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50407,"BE",7,6,6,7,4,9,6,1,0,7,7,9,1,0.85395163,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50408,"BE",6,5,5,7,10,10,6,5,5,88,9,8,1,1.040941,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50409,"BE",7,6,6,7,6,8,7,8,8,8,8,9,1,0.7933172,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50502,"BE",5,2,4,5,10,8,3,3,5,8,9,8,1,0.85048836,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50503,"BE",6,2,7,8,8,2,7,5,7,8,6,1,1,0.8556023,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50504,"BE",7,7,7,6,3,8,7,7,9,8,10,9,1,1.1327025,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50507,"BE",3,2,1,1,4,6,4,4,5,3,6,4,1,0.8556023,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50508,"BE",7,6,7,6,5,9,6,88,5,7,8,8,1,0.8580903,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50509,"BE",5,5,0,7,0,10,8,7,6,10,8,7,1,1.040941,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50601,"BE",6,6,6,6,5,8,6,6,7,8,8,8,1,0.8580903,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50602,"BE",7,6,88,88,4,6,9,88,7,9,8,6,1,0.86324996,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50603,"BE",5,4,5,4,5,5,5,88,7,7,7,7,1,0.86324996,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50604,"BE",7,6,7,6,6,8,6,8,7,6,7,8,1,1.1359961,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50606,"BE",6,6,5,6,6,8,7,5,7,7,7,8,1,0.85048836,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50607,"BE",5,4,5,5,5,7,7,6,6,7,7,7,1,0.85908645,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50608,"BE",0,0,0,0,6,6,6,5,3,4,4,8,1,1.1359961,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50609,"BE",7,7,7,88,1,8,8,7,8,9,9,8,1,1.040941,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50702,"BE",6,4,5,88,5,8,7,1,1,7,5,8,1,1.1259322,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50703,"BE",6,6,6,5,8,7,5,6,6,7,9,8,1,0.7862891,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50704,"BE",5,7,6,4,3,7,6,4,4,8,7,8,1,1.040941,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50705,"BE",5,3,0,5,5,7,7,5,5,7,4,8,1,0.86158454,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50706,"BE",6,5,5,7,6,10,8,5,7,9,8,10,1,0.85048836,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50707,"BE",3,1,4,6,10,6,3,2,2,8,5,5,1,1.1327025,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50708,"BE",7,6,6,5,8,8,8,7,8,9,9,8,1,0.85048836,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50709,"BE",7,5,5,4,7,8,6,5,7,8,8,7,1,0.7862891,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50801,"BE",6,7,8,7,7,6,6,5,7,8,8,7,1,0.7862891,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50802,"BE",9,6,7,8,2,9,6,6,8,8,7,8,1,0.86324996,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50803,"BE",7,6,8,6,88,7,5,7,6,8,9,8,1,1.0502453,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50804,"BE",3,5,5,88,5,7,7,6,7,8,8,8,1,1.1259322,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50805,"BE",3,4,3,4,4,8,3,3,4,7,6,8,1,0.86158454,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50806,"BE",8,6,7,8,4,8,7,6,8,8,8,8,1,1.1428268,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50807,"BE",5,5,5,5,5,8,5,5,5,8,9,8,1,1.0502453,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50808,"BE",4,5,5,5,4,7,6,5,6,1,8,7,1,0.8556023,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50901,"BE",7,7,8,7,7,8,8,7,7,8,9,9,1,0.85395163,0.4847208
"ESS3e03_7",3,"3.7","01.12.2018",50903,"BE",3,4,3,2,5,5,5,5,5,3,6,8,1,1.0502453,0.4847208
